AO-nr.;AO-type;Oppgave/feilbeskrivelse;Reg.nr.;Utstyrsgruppe;Modell;Seneste PV;Neste PV;Oppdatert;Oppdatert av Sign;Reg. dato;Ferdig;Sign;Teknisk beskrivelse;Plassering (utstyr);Gruppe;Kundekode;Kunde;Sak;Kundetekst;Totalt;Nedetid;Plassering;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST192627;PV;Forebyggende vedlikehold. Sendes leverandør;014283;Ventilator, intensiv, barn/nyfødte;B;18.03.2024;18.03.2025;;;05.11.2019;10.02.2020;*  (hsti);"Sender app. til Avalon 31/1-20.

Periodisk vedlikehold utført i henhold til produsentens anbefaling. Oppgradert sw fra 2.3.38 til 2.3.39. ";"Seksjon nyfødt intensiv 3D ; Avdeling Barne- og ungdomsklinikken ; Kvinne- og barneklinikken ; Helse Stavanger HF ; Helse Vest RHF";;105495;"Avdeling Barne- og ungdomsklinikken ; Kvinne- og barneklinikken ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Poliklinikk 3D / NAST ; Seksjon nyfødt intensiv 3D ; Avdeling Barne- og ungdomsklinikken ; Kvinne- og barneklinikken ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST192729;PV;Forebyggende vedlikehold. Sendes leverandør;014354;Ventilator, intensiv, barn/nyfødte;B;10.02.2023;10.02.2024;;;15.11.2019;08.08.2020;*  (hsti);"Sender resp. til Avalon 30/6-20.

Tillbake fra service, se vedlagte servicerapport.";"Seksjon nyfødt intensiv 3D ; Avdeling Barne- og ungdomsklinikken ; Kvinne- og barneklinikken ; Helse Stavanger HF ; Helse Vest RHF";;105495;"Avdeling Barne- og ungdomsklinikken ; Kvinne- og barneklinikken ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Poliklinikk 3D / NAST ; Seksjon nyfødt intensiv 3D ; Avdeling Barne- og ungdomsklinikken ; Kvinne- og barneklinikken ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST192766;PV;Forebyggende vedlikehold. Sendes leverandør;014440;Ventilator, intensiv, barn/nyfødte;B;28.09.2020;30.09.2023;;;23.11.2019;28.09.2020;*  (hsti);"Sendt Avalon til service 24/8-20.

Tilbake fra Avalon med følgende kommentar:
Utført 3 års vedlikehold i henhold til produsentens anbefalinger. Inkludert bytte av litium batterier. Se vedlagte testskjema for mer info om vedlikeholdet. Oppgradert sw fra 2.3.38 til sw 3.2.8 samt byttet monitor PIC til versjon 3.0.0. Installert lisens for lukket system etter avtale med nyfødt int. (Fakturaen sendes separat til nyfødt int.)";"Seksjon nyfødt intensiv 3D ; Avdeling Barne- og ungdomsklinikken ; Kvinne- og barneklinikken ; Helse Stavanger HF ; Helse Vest RHF";;115109;"Poliklinikk 3D / NAST ; Seksjon nyfødt intensiv 3D ; Avdeling Barne- og ungdomsklinikken ; Kvinne- og barneklinikken ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Poliklinikk 3D / NAST ; Seksjon nyfødt intensiv 3D ; Avdeling Barne- og ungdomsklinikken ; Kvinne- og barneklinikken ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST192837;Normal/Akutt;Går ikke å skru på respiratoren. Har stått til lading.;013448;Ventilator, intensiv, barn/nyfødte;B;26.04.2024;26.04.2025;;;04.12.2019;17.12.2019;*  (hsti);"Hører og ser på lysdioder i panel at respiratoren slår seg på, men skjermen er død. Snakket med Avalon, åpnet skjerm og så etter løse kabler. Var en plugg som ikke var helt i hakk i festet sitt. Skjermen fungerte da jeg skrudde på igjen apparatet, men var død igjen neste morgen. Sender app til Avalon 4/12-19 reklamasjon på sist rep.

Jeg har sett på deres Leoni Plus med serie nr: 0217004HUL17400734 som nylig var hos oss på reparasjon i forbindelse med død skjerm. Skjermen ble byttet da men dere har opplevd problemer på nytt. Jeg har funnet ut at en ledning som går til back light inveret board var løs. Har testet apparatet i flere dager men klarte ikke å provosere feil på nytt. Aparatet sendes fra oss i morgen. Det er garantisak så det blir ikke noe faktura på den";"Seksjon nyfødt intensiv 3D ; Avdeling Barne- og ungdomsklinikken ; Kvinne- og barneklinikken ; Helse Stavanger HF ; Helse Vest RHF";;105495;"Avdeling Barne- og ungdomsklinikken ; Kvinne- og barneklinikken ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Poliklinikk 3D / NAST ; Seksjon nyfødt intensiv 3D ; Avdeling Barne- og ungdomsklinikken ; Kvinne- og barneklinikken ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST192895;PV;Utføres i henhold til produsentens anbefaling(er).;013545;Ventilator, intensiv, voksen/barn;6487800;11.06.2024;11.06.2025;;;05.12.2019;30.04.2020;*  (hsti);5000 timers service utført. Driftstid 51294h, batt. tid. 82 min. Alt ok.;"Intensiv 2M ; Intensivavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;114282;"Intensivavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Intensiv 2M ; Intensivavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST192989;PV;Forebyggende vedlikehold. Sendes leverandør;013446;Ventilator, intensiv, barn/nyfødte;B;01.12.2022;;;;18.12.2019;02.06.2020;*  (hsti);"Sendt Avalon 26/5-20.
TIlbake fra service 2/6-20. Da er jeg ferdig med vedlikeholdet på Leoni Plus respiratoren deres med serienummer: 0217004HUL17400714. Se vedlagt servicerapport og testskjema.
Undersøkte spesielt at respiratoren ga riktig Ppeak trykk og PEEP trykk i forhold til innstilt noe den gjorde. Ingen justeringer nødvendig, kun preventivt bytte av batteri.
";"Poliklinikk 3D / NAST ; Seksjon nyfødt intensiv 3D ; Avdeling Barne- og ungdomsklinikken ; Kvinne- og barneklinikken ; Helse Stavanger HF ; Helse Vest RHF";;105495;"Avdeling Barne- og ungdomsklinikken ; Kvinne- og barneklinikken ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Poliklinikk 3D / NAST ; Seksjon nyfødt intensiv 3D ; Avdeling Barne- og ungdomsklinikken ; Kvinne- og barneklinikken ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST193017;Normal/Akutt;Oppgradering påkrevd.;013545;Ventilator, intensiv, voksen/barn;6487800;11.06.2024;11.06.2025;;;23.12.2019;23.12.2019;*  (hsti);Har oppgradert sw slik at respiratoren kan brukes med ny CO2 modul. Montert ny CO2 modul og sensor.;"Intensiv 2M ; Intensivavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;114282;"Intensivavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Intensiv 2M ; Intensivavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST193018;Normal/Akutt;Oppgradering påkrevd.;013546;Ventilator, intensiv, voksen/barn;6487800;16.03.2023;16.03.2024;;;23.12.2019;23.12.2019;*  (hsti);Har oppgradert sw slik at respiratoren kan brukes med ny CO2 modul. Montert ny CO2 modul og sensor.;"Intensiv 2M ; Intensivavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;114282;"Intensivavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Intensiv 2M ; Intensivavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST193019;Normal/Akutt;Oppgradering påkrevd.;013547;Ventilator, intensiv, voksen/barn;6487800;11.06.2024;11.06.2025;;;23.12.2019;23.12.2019;*  (hsti);Har oppgradert sw slik at respiratoren kan brukes med ny CO2 modul. Montert ny CO2 modul og sensor.;"Intensiv 2M ; Intensivavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;114282;"Intensivavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Intensiv 2M ; Intensivavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST193020;Normal/Akutt;Oppgradering påkrevd.;013548;Ventilator, intensiv, voksen/barn;6487800;11.06.2024;11.06.2025;;;23.12.2019;23.12.2019;*  (hsti);Har oppgradert sw slik at respiratoren kan brukes med ny CO2 modul. Montert ny CO2 modul og sensor.;"Intensiv 2M ; Intensivavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;114282;"Intensivavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Intensiv 2M ; Intensivavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST200021;Normal/Akutt;Oppgradering påkrevd.;013549;Ventilator, intensiv, voksen/barn;6487800;11.06.2024;11.06.2025;;;06.01.2020;06.01.2020;*  (hsti);Har oppgradert sw slik at apparatet kan bruke ny CO2 modul og sensor. Har montert ny modul og sesor. ;"Intensiv 2M ; Intensivavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;114282;"Intensivavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Intensiv 2M ; Intensivavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST200055;PV;Utføres i henhold til produsentens anbefaling(er).;013549;Ventilator, intensiv, voksen/barn;6487800;11.06.2024;11.06.2025;;;09.01.2020;30.04.2020;*  (hsti);5000 timers service utført, alt ok. Driftstid 40787 h, batterutud 78 min.;"Intensiv 2M ; Intensivavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;114282;"Intensivavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Intensiv 2M ; Intensivavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST200060;PV;Utføres i henhold til produsentens anbefaling(er).;013546;Ventilator, intensiv, voksen/barn;6487800;16.03.2023;16.03.2024;;;10.01.2020;14.02.2020;*  (hsti);5000 timers service utført. Driftstid 16811 h, neste fvh 4762, batteritid 84 min. Alt ok.;"Intensiv 2M ; Intensivavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;114282;"Intensivavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Intensiv 2M ; Intensivavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST200061;PV;PV servo u;014568;Ventilator, intensiv, voksen/barn;6694800;16.03.2023;16.03.2024;;;10.01.2020;21.02.2020;*  (hsti);5000 timers service utført. Samlet driftstid: 42671, tot tid 26847, neste vedlikehold 0, batt backup 74 min. Alt ok.;"Intensiv 2M ; Intensivavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;4204063;"Intensiv 2M ; Intensivavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Intensiv 2M ; Intensivavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST200062;PV;PV servo u;014569;Ventilator, intensiv, voksen/barn;6694800;11.06.2024;11.06.2025;;;10.01.2020;24.02.2020;*  (hsti);5000 timers service utført. Samlet driftstid 9065 t, tot. vent tid: 2972, Neste fvh 4427, batteri backup 72min. Alt ok.;"Intensiv 2M ; Intensivavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;4204063;"Intensiv 2M ; Intensivavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Intensiv 2M ; Intensivavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST200065;PV;PV servo u;014567;Ventilator, intensiv, voksen/barn;6694800;11.06.2024;11.06.2025;;;11.01.2020;21.02.2020;*  (hsti);5000 timers service utført. Samlet driftstid 43217, tot. vent.tid: 27432, neste foreb 0, batt backup 75 min. Alt ok.;"Intensiv 2M ; Intensivavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;4204063;"Intensiv 2M ; Intensivavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Intensiv 2M ; Intensivavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST200118;PV;Utføres i henhold til produsentens anbefaling(er).;013547;Ventilator, intensiv, voksen/barn;6487800;11.06.2024;11.06.2025;;;18.01.2020;14.02.2020;*  (hsti);"5000 timers service utført. Driftstid 52183 h, neste fvh 1993, batt tid 84 min. Måtte bytte kabel mellom skjerm og maskin.
Alt ok.";"Intensiv 2M ; Intensivavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;114282;"Intensivavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Intensiv 2M ; Intensivavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST200167;PV;Utføres i henhold til produsentens anbefaling(er).;013548;Ventilator, intensiv, voksen/barn;6487800;11.06.2024;11.06.2025;;;29.01.2020;14.02.2020;*  (hsti);"5000 timers service utført. Driftstid 49788 timer, neste fvh 936, batt tid 80 min.
Alt ok,";"Intensiv 2M ; Intensivavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;114282;"Intensivavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Intensiv 2M ; Intensivavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST200300;Normal/Akutt;Defekt oksygensensor;014440;Ventilator, intensiv, barn/nyfødte;B;28.09.2020;30.09.2023;;;19.02.2020;19.02.2020;Nina Karin Brimsø Hermansen (henkei);Byttet oksygensensor;"Seksjon nyfødt intensiv 3D ; Avdeling Barne- og ungdomsklinikken ; Kvinne- og barneklinikken ; Helse Stavanger HF ; Helse Vest RHF";;115109;"Poliklinikk 3D / NAST ; Seksjon nyfødt intensiv 3D ; Avdeling Barne- og ungdomsklinikken ; Kvinne- og barneklinikken ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Poliklinikk 3D / NAST ; Seksjon nyfødt intensiv 3D ; Avdeling Barne- og ungdomsklinikken ; Kvinne- og barneklinikken ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST200301;Normal/Akutt;Defekt oksygensensor;014354;Ventilator, intensiv, barn/nyfødte;B;10.02.2023;10.02.2024;;;19.02.2020;19.02.2020;Nina Karin Brimsø Hermansen (henkei);Byttet oksygensensor;"Seksjon nyfødt intensiv 3D ; Avdeling Barne- og ungdomsklinikken ; Kvinne- og barneklinikken ; Helse Stavanger HF ; Helse Vest RHF";;105495;"Avdeling Barne- og ungdomsklinikken ; Kvinne- og barneklinikken ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Poliklinikk 3D / NAST ; Seksjon nyfødt intensiv 3D ; Avdeling Barne- og ungdomsklinikken ; Kvinne- og barneklinikken ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST200342;Normal/Akutt;Det har vært gjentatte problemer med høy FiO2 melding når apparatet har vært brukt til avvenning. Avdelingen har byttet O2 celler forholdsvis ofte selv...;012605;Ventilator, intensiv, voksen/barn;8419601-05;14.09.2018;;;;24.02.2020;24.02.2020;*  (hsti);Har tatt apparatet ut av bruk, regner ikke med at vi klarer å fremprovosere feilen ved test. Avd. klarer seg uten apparatet til de får nye respiratorer i hus. (Har forsynt meg med trykk og vri bryteren til skjermen fra respiratoren. Satt på en fra en Evita 4 istedenfor, er ikke helt lik den som brukes på XL). Apparatet er satt på lager i MOBA bygget.;"MTI Seksjon for medisin/kirurgi ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;114282;"Intensivavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Intensiv 2M ; Intensivavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST200564;Normal/Akutt;Isolasjon på skjermkabel skaller av.;013546;Ventilator, intensiv, voksen/barn;6487800;16.03.2023;16.03.2024;;;30.03.2020;30.03.2020;*  (hsti);Har byttet skjermkabel.;"Intensiv 2M ; Intensivavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;114282;"Intensivavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Intensiv 2M ; Intensivavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST200809;Normal/Akutt;Fungerer kun på batteri, ikke på strøm.;013549;Ventilator, intensiv, voksen/barn;6487800;11.06.2024;11.06.2025;;;11.05.2020;11.05.2020;*  (hsti);En av nettsikringene var kaputt. Alt ok med ny sikring.;"Intensiv 2M ; Intensivavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;114282;"Intensivavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Intensiv 2M ; Intensivavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST200810;Normal/Akutt;Defekt O2 celle.;013446;Ventilator, intensiv, barn/nyfødte;B;01.12.2022;;;;08.05.2020;08.05.2020;*  (hsti);Byttet O2 celle, alt ok med ny celle.;"Poliklinikk 3D / NAST ; Seksjon nyfødt intensiv 3D ; Avdeling Barne- og ungdomsklinikken ; Kvinne- og barneklinikken ; Helse Stavanger HF ; Helse Vest RHF";;105495;"Avdeling Barne- og ungdomsklinikken ; Kvinne- og barneklinikken ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Poliklinikk 3D / NAST ; Seksjon nyfødt intensiv 3D ; Avdeling Barne- og ungdomsklinikken ; Kvinne- og barneklinikken ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST201889;Normal/Akutt;Problemer med styrehjulet. Fungerer dårlig.;012123;Ventilator, intensiv, voksen/barn;8414900-07;01.02.2018;;;;04.02.2020;05.02.2020;*  (hsti);Har byttet bryter med en maskin som var tatt ut av drift.;"Intensiv 2M ; Intensivavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;114282;"Intensivavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Intensiv 2M ; Intensivavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST201934;Normal/Akutt;Av/ på bryteren er knekt. Får ikke skrudd på apparatet.;014567;Ventilator, intensiv, voksen/barn;6694800;11.06.2024;11.06.2025;;;25.08.2020;28.08.2020;*  (hsti);Harr byttet av/ på bryter. Testet ok.;"Intensiv 2M ; Intensivavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;4204063;"Intensiv 2M ; Intensivavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Intensiv 2M ; Intensivavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST201935;PV;Forebyggende vedlikehold. Sendes leverandør;013447;Ventilator, intensiv, barn/nyfødte;B;30.05.2022;30.05.2023;;;01.10.2020;15.10.2020;Nina Karin Brimsø Hermansen (henkei);"Sendt Avalon: Utført vedlikehold i henhold til produsentens anbefaling. Oppgardert SW til versjon 3.2.8 (inkludert monitor PIC bytte til versjon 3.0.0 og Net DCU til versjon 9.2.0) og lagt inn lisenskode for closed system opsjon etter avtale med nyfødt avdelingen.
Justert DRM3 60 mbar fra 670 til 658 i ADC verdi (avvik skyldes trolig overgang fra cm/H2O til mbar. ";"Seksjon nyfødt intensiv 3D ; Avdeling Barne- og ungdomsklinikken ; Kvinne- og barneklinikken ; Helse Stavanger HF ; Helse Vest RHF";;105495;"Avdeling Barne- og ungdomsklinikken ; Kvinne- og barneklinikken ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;336,00;"Poliklinikk 3D / NAST ; Seksjon nyfødt intensiv 3D ; Avdeling Barne- og ungdomsklinikken ; Kvinne- og barneklinikken ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST201975;Normal/Akutt;Klarer ikke bevege bekreftelsesrattet.;012121;Ventilator, intensiv, voksen/barn;8419601-05;27.09.2018;;;;01.09.2020;04.09.2020;*  (hsti);Har byttet bryteren til bekreftelsesrattet, testet ok.;"Intensiv 2M ; Intensivavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;114282;"Intensivavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Intensiv 2M ; Intensivavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST202002;Normal/Akutt;Trenger nye batterier.;013545;Ventilator, intensiv, voksen/barn;6487800;11.06.2024;11.06.2025;;;10.09.2020;10.09.2020;*  (hsti);Byttet batterier på apparatet.;"Intensiv 2M ; Intensivavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;114282;"Intensivavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Intensiv 2M ; Intensivavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST202003;Normal/Akutt;Trenger nye batterier.;013546;Ventilator, intensiv, voksen/barn;6487800;16.03.2023;16.03.2024;;;10.09.2020;10.09.2020;*  (hsti);Byttet batterier på apparatet.;"Intensiv 2M ; Intensivavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;114282;"Intensivavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Intensiv 2M ; Intensivavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST202004;Normal/Akutt;Trenger nye batterier.;013547;Ventilator, intensiv, voksen/barn;6487800;11.06.2024;11.06.2025;;;10.09.2020;10.09.2020;*  (hsti);Har byttet batterier på apparatet.;"Intensiv 2M ; Intensivavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;114282;"Intensivavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Intensiv 2M ; Intensivavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST202005;Normal/Akutt;Trenger nye batterier.;013548;Ventilator, intensiv, voksen/barn;6487800;11.06.2024;11.06.2025;;;10.09.2020;10.09.2020;*  (hsti);Har byttet batterier på apparatet.;"Intensiv 2M ; Intensivavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;114282;"Intensivavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Intensiv 2M ; Intensivavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST202006;Normal/Akutt;Trenger nye batterier.;013549;Ventilator, intensiv, voksen/barn;6487800;11.06.2024;11.06.2025;;;10.09.2020;10.09.2020;*  (hsti);Har byttet batterier på apparatet.;"Intensiv 2M ; Intensivavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;114282;"Intensivavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Intensiv 2M ; Intensivavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST202271;Normal/Akutt;Apparatet har trukket inn mye vann trolig som følge av feil innstilling/oppsett av fukter (firma hadde ikke satt opp den nye fukteren før de sendte den til oss);018934;Ventilator, intensiv, barn/nyfødte;0217004HUL;22.12.2022;;;Rune Aalberg (aaruau);10.10.2020;14.10.2020;Nina Karin Brimsø Hermansen (henkei);Avalon v/Jon Bjørnar: Åpnet apparatet og skrudd løs HFO magnetventil (HFO shut off ventil). Tømt enheten for vann og latt den stå åpen over natten for tørk. Montert sammen og utført stress test for HFO shut of valve i etterkant, ok. Gått igjennom innstillinger på fukter og endret ekspirasjon slange temperatur pådrag fra 3 til 5 (maks innstilling). Gikk også igjennom øvrige innstillinger i bakre meny på fukter og slo på alarm for: ekspirasjonslange varme og filtervarmer. Utført samme kontroll/endring på fukter til Leoni Plus levert samtidig som denne. Testet respirator, ok;"Seksjon nyfødt intensiv 3D ; Avdeling Barne- og ungdomsklinikken ; Kvinne- og barneklinikken ; Helse Stavanger HF ; Helse Vest RHF";;;;;;0,00;0,00;"Poliklinikk 3D / NAST ; Seksjon nyfødt intensiv 3D ; Avdeling Barne- og ungdomsklinikken ; Kvinne- og barneklinikken ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST202280;Normal/Akutt;Kommer opp med feilmelding: #1001 feil på intern O2 flowmåling i ventilatorenheten. Flowmåling utenfor bruksområdet, feilmeldingen dukker opp i starten system test.;018820;Ventilator, intensiv, voksen/barn;elisa 800;22.11.2023;22.11.2024;;;10.10.2020;14.10.2020;Nina Karin Brimsø Hermansen (henkei);Avalonv/Jon Bjørnar: Kalibrerte O2 flow etter anbefaling fra produsent. Feilmelding som dukket opp konsekvent i systemtest før dette var nå borte. Men appartet viste for lav målt O2 verdi under ventilasjon (tilførte 21% O2 og viste 16-17% etter dette). Kalibrerte derfor også luft flow, men fikk fortsatt samme feil. Kalibrerte deretter paramagnetisk O2 sensor på nytt (utført av Stina en rekke ganger før dette) og etter dette målte respiratoren korrekt O2 i ventilasjonsmodus. Testet i flere timer uten at feilen har dukket opp igjen. I tillegg er det utført en rekke system testeuten at alarmen#1001 har dukket opp igjen. Anser derfor feilen som løst. ;"Intensiv 2M ; Intensivavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;114282;"Intensivavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Intensiv 2M ; Intensivavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
